Id,WebName,FirstName,SecondName,DreamTeam,SelectedBy,Position,Team,GameWeek,Points,Cost,NetTransfers,MinutesPlayed,Goals,Assists,CleanSheet,Bonus,YellowCards,RedCards,GoalsConceded
238,Zinchenko,Oleksandr,Zinchenko,False,0.0,Midfielder,Man City,3,0,53,-531,0,0,0,0,0,0,0,0
238,Zinchenko,Oleksandr,Zinchenko,False,0.0,Midfielder,Man City,4,0,53,-583,0,0,0,0,0,0,0,0
238,Zinchenko,Oleksandr,Zinchenko,False,0.0,Midfielder,Man City,5,0,53,-198,0,0,0,0,0,0,0,0
238,Zinchenko,Oleksandr,Zinchenko,False,0.0,Midfielder,Man City,6,0,53,-126,0,0,0,0,0,0,0,0
238,Zinchenko,Oleksandr,Zinchenko,False,0.0,Midfielder,Man City,7,0,53,-43,0,0,0,0,0,0,0,0
238,Zinchenko,Oleksandr,Zinchenko,False,0.0,Midfielder,Man City,8,0,53,-42,0,0,0,0,0,0,0,0
238,Zinchenko,Oleksandr,Zinchenko,False,0.0,Midfielder,Man City,9,0,53,-22,0,0,0,0,0,0,0,0
239,Agüero,Sergio,Agüero,False,43.8,Forward,Man City,1,9,130,0,90,1,0,0,3,0,0,1
239,Agüero,Sergio,Agüero,False,43.8,Forward,Man City,2,13,130,63510,82,2,0,0,3,0,0,1
239,Agüero,Sergio,Agüero,False,43.8,Forward,Man City,3,2,131,204625,87,0,0,0,0,0,0,1
239,Agüero,Sergio,Agüero,False,43.8,Forward,Man City,4,0,130,-952929,0,0,0,0,0,0,0,0
239,Agüero,Sergio,Agüero,False,43.8,Forward,Man City,5,0,130,-156373,0,0,0,0,0,0,0,0
239,Agüero,Sergio,Agüero,False,43.8,Forward,Man City,6,13,130,411962,90,2,0,0,3,0,0,1
239,Agüero,Sergio,Agüero,False,43.8,Forward,Man City,7,2,130,347343,90,0,0,0,0,0,0,2
239,Agüero,Sergio,Agüero,False,43.8,Forward,Man City,8,-1,131,126222,35,0,0,0,0,0,0,1
239,Agüero,Sergio,Agüero,False,43.8,Forward,Man City,9,1,131,-21770,90,0,0,0,0,1,0,1
240,Bony,Wilfried,Bony,False,1.0,Forward,Stoke,1,0,75,0,0,0,0,0,0,0,0,0
240,Bony,Wilfried,Bony,False,1.0,Forward,Stoke,2,0,74,-6526,0,0,0,0,0,0,0,0
240,Bony,Wilfried,Bony,False,1.0,Forward,Stoke,3,0,73,-5522,0,0,0,0,0,0,0,0
240,Bony,Wilfried,Bony,False,1.0,Forward,Stoke,4,2,73,39037,90,0,0,0,0,0,0,4
240,Bony,Wilfried,Bony,False,1.0,Forward,Stoke,5,2,73,-4391,90,0,0,0,0,0,0,4
240,Bony,Wilfried,Bony,False,1.0,Forward,Stoke,6,2,73,-9833,60,0,0,1,0,0,0,0
240,Bony,Wilfried,Bony,False,1.0,Forward,Stoke,7,2,73,-11660,76,0,0,0,0,0,0,1
240,Bony,Wilfried,Bony,False,1.0,Forward,Stoke,8,2,73,-38,75,0,0,1,0,0,0,0
240,Bony,Wilfried,Bony,False,1.0,Forward,Stoke,9,2,73,1353,71,0,0,1,0,0,0,0
241,Iheanacho,Kelechi,Iheanacho,False,4.0,Forward,Man City,1,1,70,0,11,0,0,0,0,0,0,0
241,Iheanacho,Kelechi,Iheanacho,False,4.0,Forward,Man City,2,4,69,-12291,8,0,1,0,0,0,0,0
241,Iheanacho,Kelechi,Iheanacho,False,4.0,Forward,Man City,3,0,69,-8585,0,0,0,0,0,0,0,0
241,Iheanacho,Kelechi,Iheanacho,False,4.0,Forward,Man City,4,10,69,15062,52,1,1,0,2,0,0,1
241,Iheanacho,Kelechi,Iheanacho,False,4.0,Forward,Man City,5,10,70,165367,90,1,1,1,1,0,0,0
241,Iheanacho,Kelechi,Iheanacho,False,4.0,Forward,Man City,6,0,71,87523,0,0,0,0,0,0,0,0
241,Iheanacho,Kelechi,Iheanacho,False,4.0,Forward,Man City,7,1,70,-134716,26,0,0,0,0,0,0,0
241,Iheanacho,Kelechi,Iheanacho,False,4.0,Forward,Man City,8,1,69,-44776,55,0,0,0,0,0,0,0
241,Iheanacho,Kelechi,Iheanacho,False,4.0,Forward,Man City,9,8,68,-20827,45,1,0,0,3,0,0,0
242,de Gea,David,de Gea,False,39.9,Goalkeeper,Man Utd,1,2,55,0,90,0,0,0,0,0,0,1
242,de Gea,David,de Gea,False,39.9,Goalkeeper,Man Utd,2,6,55,20807,90,0,0,1,0,0,0,0
242,de Gea,David,de Gea,False,39.9,Goalkeeper,Man Utd,3,6,55,8827,90,0,0,1,0,0,0,0
242,de Gea,David,de Gea,False,39.9,Goalkeeper,Man Utd,4,2,55,-14166,90,0,0,0,0,0,0,2
242,de Gea,David,de Gea,False,39.9,Goalkeeper,Man Utd,5,1,55,-8058,90,0,0,0,0,0,0,3
242,de Gea,David,de Gea,False,39.9,Goalkeeper,Man Utd,6,2,55,-75576,90,0,0,0,0,0,0,1
242,de Gea,David,de Gea,False,39.9,Goalkeeper,Man Utd,7,3,55,-35363,90,0,0,0,0,0,0,1
242,de Gea,David,de Gea,False,39.9,Goalkeeper,Man Utd,8,8,55,-72768,90,0,0,1,1,0,0,0
242,de Gea,David,de Gea,False,39.9,Goalkeeper,Man Utd,9,0,55,-20024,90,0,0,0,0,0,0,4
243,Romero,Sergio,Romero,False,0.1,Goalkeeper,Man Utd,1,0,50,0,0,0,0,0,0,0,0,0
243,Romero,Sergio,Romero,False,0.1,Goalkeeper,Man Utd,2,0,50,-441,0,0,0,0,0,0,0,0
243,Romero,Sergio,Romero,False,0.1,Goalkeeper,Man Utd,3,0,49,-490,0,0,0,0,0,0,0,0
243,Romero,Sergio,Romero,False,0.1,Goalkeeper,Man Utd,4,0,49,-301,0,0,0,0,0,0,0,0
243,Romero,Sergio,Romero,False,0.1,Goalkeeper,Man Utd,5,0,49,-151,0,0,0,0,0,0,0,0
243,Romero,Sergio,Romero,False,0.1,Goalkeeper,Man Utd,6,0,49,-161,0,0,0,0,0,0,0,0
243,Romero,Sergio,Romero,False,0.1,Goalkeeper,Man Utd,7,0,48,-144,0,0,0,0,0,0,0,0
243,Romero,Sergio,Romero,False,0.1,Goalkeeper,Man Utd,8,0,48,-115,0,0,0,0,0,0,0,0
243,Romero,Sergio,Romero,False,0.1,Goalkeeper,Man Utd,9,0,48,-89,0,0,0,0,0,0,0,0
244,Smalling,Chris,Smalling,False,1.4,Defender,Man Utd,1,0,60,0,0,0,0,0,0,0,0,0
244,Smalling,Chris,Smalling,False,1.4,Defender,Man Utd,2,1,60,-1468,2,0,0,0,0,0,0,0
244,Smalling,Chris,Smalling,False,1.4,Defender,Man Utd,3,1,60,-6966,1,0,0,0,0,0,0,0
244,Smalling,Chris,Smalling,False,1.4,Defender,Man Utd,4,0,59,-6195,0,0,0,0,0,0,0,0
244,Smalling,Chris,Smalling,False,1.4,Defender,Man Utd,5,1,59,-3576,90,0,0,0,0,0,0,3
244,Smalling,Chris,Smalling,False,1.4,Defender,Man Utd,6,8,59,-1886,90,1,0,0,0,0,0,1
244,Smalling,Chris,Smalling,False,1.4,Defender,Man Utd,7,2,59,6205,90,0,0,0,0,0,0,1
244,Smalling,Chris,Smalling,False,1.4,Defender,Man Utd,8,6,59,-662,90,0,0,1,0,0,0,0
244,Smalling,Chris,Smalling,False,1.4,Defender,Man Utd,9,0,59,-836,90,0,0,0,0,0,0,4
245,Jones,Phil,Jones,False,0.1,Defender,Man Utd,1,0,50,0,0,0,0,0,0,0,0,0
245,Jones,Phil,Jones,False,0.1,Defender,Man Utd,2,0,50,-1840,0,0,0,0,0,0,0,0
245,Jones,Phil,Jones,False,0.1,Defender,Man Utd,3,0,49,-2330,0,0,0,0,0,0,0,0
245,Jones,Phil,Jones,False,0.1,Defender,Man Utd,4,0,48,-1204,0,0,0,0,0,0,0,0
245,Jones,Phil,Jones,False,0.1,Defender,Man Utd,5,0,48,-829,0,0,0,0,0,0,0,0
245,Jones,Phil,Jones,False,0.1,Defender,Man Utd,6,0,48,-992,0,0,0,0,0,0,0,0
245,Jones,Phil,Jones,False,0.1,Defender,Man Utd,7,0,48,-452,0,0,0,0,0,0,0,0
245,Jones,Phil,Jones,False,0.1,Defender,Man Utd,8,0,47,-314,0,0,0,0,0,0,0,0
245,Jones,Phil,Jones,False,0.1,Defender,Man Utd,9,0,47,-181,0,0,0,0,0,0,0,0
246,Varela,Guillermo,Varela,False,0.0,Defender,Man Utd,1,0,45,0,0,0,0,0,0,0,0,0
246,Varela,Guillermo,Varela,False,0.0,Defender,Man Utd,2,0,45,-106,0,0,0,0,0,0,0,0
246,Varela,Guillermo,Varela,False,0.0,Defender,Man Utd,3,0,45,-66,0,0,0,0,0,0,0,0
246,Varela,Guillermo,Varela,False,0.0,Defender,Man Utd,4,0,45,-30,0,0,0,0,0,0,0,0
246,Varela,Guillermo,Varela,False,0.0,Defender,Man Utd,5,0,45,-18,0,0,0,0,0,0,0,0
246,Varela,Guillermo,Varela,False,0.0,Defender,Man Utd,6,0,45,-18,0,0,0,0,0,0,0,0
246,Varela,Guillermo,Varela,False,0.0,Defender,Man Utd,7,0,45,-5,0,0,0,0,0,0,0,0
246,Varela,Guillermo,Varela,False,0.0,Defender,Man Utd,8,0,45,-6,0,0,0,0,0,0,0,0
246,Varela,Guillermo,Varela,False,0.0,Defender,Man Utd,9,0,45,-7,0,0,0,0,0,0,0,0
247,Shaw,Luke,Shaw,False,13.8,Defender,Man Utd,1,2,55,0,90,0,0,0,0,0,0,1
247,Shaw,Luke,Shaw,False,13.8,Defender,Man Utd,2,11,55,-4662,90,0,1,1,2,0,0,0
247,Shaw,Luke,Shaw,False,13.8,Defender,Man Utd,3,6,56,161263,90,0,0,1,0,0,0,0
247,Shaw,Luke,Shaw,False,13.8,Defender,Man Utd,4,1,56,46500,80,0,0,0,0,0,0,2
247,Shaw,Luke,Shaw,False,13.8,Defender,Man Utd,5,1,56,-19277,84,0,0,0,0,0,0,2
247,Shaw,Luke,Shaw,False,13.8,Defender,Man Utd,6,0,56,-127137,0,0,0,0,0,0,0,0
247,Shaw,Luke,Shaw,False,13.8,Defender,Man Utd,7,0,55,-126435,0,0,0,0,0,0,0,0
247,Shaw,Luke,Shaw,False,13.8,Defender,Man Utd,8,1,55,-91566,1,0,0,0,0,0,0,0
247,Shaw,Luke,Shaw,False,13.8,Defender,Man Utd,9,0,55,-37501,0,0,0,0,0,0,0,0
248,Rojo,Marcos,Rojo,False,0.3,Defender,Man Utd,1,0,55,0,0,0,0,0,0,0,0,0
248,Rojo,Marcos,Rojo,False,0.3,Defender,Man Utd,2,0,55,-3127,0,0,0,0,0,0,0,0
248,Rojo,Marcos,Rojo,False,0.3,Defender,Man Utd,3,0,54,-3879,0,0,0,0,0,0,0,0
248,Rojo,Marcos,Rojo,False,0.3,Defender,Man Utd,4,0,53,-1963,0,0,0,0,0,0,0,0
248,Rojo,Marcos,Rojo,False,0.3,Defender,Man Utd,5,0,53,-970,0,0,0,0,0,0,0,0
248,Rojo,Marcos,Rojo,False,0.3,Defender,Man Utd,6,0,52,-842,0,0,0,0,0,0,0,0
248,Rojo,Marcos,Rojo,False,0.3,Defender,Man Utd,7,0,52,-544,0,0,0,0,0,0,0,0
248,Rojo,Marcos,Rojo,False,0.3,Defender,Man Utd,8,0,52,-462,0,0,0,0,0,0,0,0
248,Rojo,Marcos,Rojo,False,0.3,Defender,Man Utd,9,0,52,-274,39,0,0,0,0,0,0,2
249,McNair,Patrick,McNair,False,0.4,Defender,Sunderland,1,-1,45,0,8,0,0,0,0,0,0,1
249,McNair,Patrick,McNair,False,0.4,Defender,Sunderland,2,0,45,-879,45,0,0,0,0,0,0,2
249,McNair,Patrick,McNair,False,0.4,Defender,Sunderland,3,0,45,-1364,0,0,0,0,0,0,0,0
249,McNair,Patrick,McNair,False,0.4,Defender,Sunderland,4,0,45,-1477,0,0,0,0,0,0,0,0
249,McNair,Patrick,McNair,False,0.4,Defender,Sunderland,5,1,44,-689,1,0,0,0,0,0,0,0
249,McNair,Patrick,McNair,False,0.4,Defender,Sunderland,6,1,44,388,5,0,0,0,0,0,0,1
249,McNair,Patrick,McNair,False,0.4,Defender,Sunderland,7,2,44,-175,71,0,0,0,0,0,0,1
249,McNair,Patrick,McNair,False,0.4,Defender,Sunderland,8,0,44,-142,54,0,0,0,0,0,0,2
249,McNair,Patrick,McNair,False,0.4,Defender,Sunderland,9,1,44,-398,11,0,0,0,0,0,0,1
250,Valencia,Antonio,Valencia,False,11.4,Defender,Man Utd,1,2,55,0,90,0,0,0,0,0,0,1
250,Valencia,Antonio,Valencia,False,11.4,Defender,Man Utd,2,6,55,13032,90,0,0,1,0,0,0,0
250,Valencia,Antonio,Valencia,False,11.4,Defender,Man Utd,3,9,55,13410,90,0,0,1,3,0,0,0
250,Valencia,Antonio,Valencia,False,11.4,Defender,Man Utd,4,1,56,84199,90,0,0,0,0,0,0,2
250,Valencia,Antonio,Valencia,False,11.4,Defender,Man Utd,5,2,56,14748,61,0,0,0,0,0,0,1
250,Valencia,Antonio,Valencia,False,11.4,Defender,Man Utd,6,2,56,-24950,90,0,0,0,0,0,0,1
250,Valencia,Antonio,Valencia,False,11.4,Defender,Man Utd,7,1,56,-716,90,0,0,0,0,1,0,1
250,Valencia,Antonio,Valencia,False,11.4,Defender,Man Utd,8,7,56,-39970,90,0,0,1,1,0,0,0
250,Valencia,Antonio,Valencia,False,11.4,Defender,Man Utd,9,0,56,-4203,90,0,0,0,0,0,0,4
251,Darmian,Matteo,Darmian,False,0.6,Defender,Man Utd,1,0,55,0,0,0,0,0,0,0,0,0
251,Darmian,Matteo,Darmian,False,0.6,Defender,Man Utd,2,0,54,-14818,0,0,0,0,0,0,0,0
251,Darmian,Matteo,Darmian,False,0.6,Defender,Man Utd,3,0,53,-16443,0,0,0,0,0,0,0,0
251,Darmian,Matteo,Darmian,False,0.6,Defender,Man Utd,4,0,52,-7363,0,0,0,0,0,0,0,0
251,Darmian,Matteo,Darmian,False,0.6,Defender,Man Utd,5,0,52,-3275,0,0,0,0,0,0,0,0
251,Darmian,Matteo,Darmian,False,0.6,Defender,Man Utd,6,0,51,-2682,0,0,0,0,0,0,0,0
251,Darmian,Matteo,Darmian,False,0.6,Defender,Man Utd,7,0,51,-1672,0,0,0,0,0,0,0,0
251,Darmian,Matteo,Darmian,False,0.6,Defender,Man Utd,8,0,51,-1375,0,0,0,0,0,0,0,0
251,Darmian,Matteo,Darmian,False,0.6,Defender,Man Utd,9,0,50,-775,0,0,0,0,0,0,0,0
252,Borthwick-Jackson,Cameron,Borthwick-Jackson,False,0.0,Defender,Man Utd,1,0,45,0,0,0,0,0,0,0,0,0
252,Borthwick-Jackson,Cameron,Borthwick-Jackson,False,0.0,Defender,Man Utd,2,0,45,-744,0,0,0,0,0,0,0,0
252,Borthwick-Jackson,Cameron,Borthwick-Jackson,False,0.0,Defender,Man Utd,3,0,44,-847,0,0,0,0,0,0,0,0
252,Borthwick-Jackson,Cameron,Borthwick-Jackson,False,0.0,Defender,Man Utd,4,0,44,-555,0,0,0,0,0,0,0,0
252,Borthwick-Jackson,Cameron,Borthwick-Jackson,False,0.0,Defender,Man Utd,5,0,44,-180,0,0,0,0,0,0,0,0
252,Borthwick-Jackson,Cameron,Borthwick-Jackson,False,0.0,Defender,Man Utd,6,0,44,-155,0,0,0,0,0,0,0,0
252,Borthwick-Jackson,Cameron,Borthwick-Jackson,False,0.0,Defender,Man Utd,7,0,44,-73,0,0,0,0,0,0,0,0
252,Borthwick-Jackson,Cameron,Borthwick-Jackson,False,0.0,Defender,Man Utd,8,0,44,-79,0,0,0,0,0,0,0,0
252,Borthwick-Jackson,Cameron,Borthwick-Jackson,False,0.0,Defender,Man Utd,9,0,44,-45,0,0,0,0,0,0,0,0
253,Fosu-Mensah,Timothy,Fosu-Mensah,False,0.2,Defender,Man Utd,1,0,45,0,0,0,0,0,0,0,0,0
253,Fosu-Mensah,Timothy,Fosu-Mensah,False,0.2,Defender,Man Utd,2,0,45,-1189,0,0,0,0,0,0,0,0
253,Fosu-Mensah,Timothy,Fosu-Mensah,False,0.2,Defender,Man Utd,3,0,44,-1474,0,0,0,0,0,0,0,0
253,Fosu-Mensah,Timothy,Fosu-Mensah,False,0.2,Defender,Man Utd,4,0,44,-1007,0,0,0,0,0,0,0,0
253,Fosu-Mensah,Timothy,Fosu-Mensah,False,0.2,Defender,Man Utd,5,0,43,-308,0,0,0,0,0,0,0,0
253,Fosu-Mensah,Timothy,Fosu-Mensah,False,0.2,Defender,Man Utd,6,0,43,-250,0,0,0,0,0,0,0,0
253,Fosu-Mensah,Timothy,Fosu-Mensah,False,0.2,Defender,Man Utd,7,0,43,-144,0,0,0,0,0,0,0,0
253,Fosu-Mensah,Timothy,Fosu-Mensah,False,0.2,Defender,Man Utd,8,0,43,-178,0,0,0,0,0,0,0,0
253,Fosu-Mensah,Timothy,Fosu-Mensah,False,0.2,Defender,Man Utd,9,0,43,-120,0,0,0,0,0,0,0,0
254,Blind,Daley,Blind,False,8.4,Defender,Man Utd,1,2,55,0,90,0,0,0,0,0,0,1
254,Blind,Daley,Blind,False,8.4,Defender,Man Utd,2,8,55,-1031,90,0,0,1,2,0,0,0
254,Blind,Daley,Blind,False,8.4,Defender,Man Utd,3,7,55,9692,90,0,0,1,1,0,0,0
254,Blind,Daley,Blind,False,8.4,Defender,Man Utd,4,1,55,9520,90,0,0,0,0,0,0,2
254,Blind,Daley,Blind,False,8.4,Defender,Man Utd,5,0,55,-380,0,0,0,0,0,0,0,0
254,Blind,Daley,Blind,False,8.4,Defender,Man Utd,6,10,55,-12273,90,0,2,0,2,0,0,1
254,Blind,Daley,Blind,False,8.4,Defender,Man Utd,7,4,56,123612,90,0,0,0,2,0,0,1
254,Blind,Daley,Blind,False,8.4,Defender,Man Utd,8,6,56,26860,90,0,0,1,0,0,0,0
254,Blind,Daley,Blind,False,8.4,Defender,Man Utd,9,0,57,32171,90,0,0,0,0,0,0,4
255,Bailly,Eric,Bailly,False,13.0,Defender,Man Utd,1,2,55,0,90,0,0,0,0,0,0,1
255,Bailly,Eric,Bailly,False,13.0,Defender,Man Utd,2,6,55,16177,90,0,0,1,0,0,0,0
255,Bailly,Eric,Bailly,False,13.0,Defender,Man Utd,3,8,55,2383,90,0,0,1,2,0,0,0
255,Bailly,Eric,Bailly,False,13.0,Defender,Man Utd,4,0,55,30246,90,0,0,0,0,1,0,2
255,Bailly,Eric,Bailly,False,13.0,Defender,Man Utd,5,1,55,-13634,90,0,0,0,0,0,0,3
255,Bailly,Eric,Bailly,False,13.0,Defender,Man Utd,6,2,55,-37218,90,0,0,0,0,0,0,1
255,Bailly,Eric,Bailly,False,13.0,Defender,Man Utd,7,5,55,-5170,90,0,0,0,3,0,0,1
255,Bailly,Eric,Bailly,False,13.0,Defender,Man Utd,8,7,55,-12820,90,0,0,1,2,1,0,0
255,Bailly,Eric,Bailly,False,13.0,Defender,Man Utd,9,-1,55,10950,51,0,0,0,0,1,0,2
256,Mata,Juan,Mata,False,2.2,Midfielder,Man Utd,1,7,75,0,74,1,0,0,0,0,0,1
256,Mata,Juan,Mata,False,2.2,Midfielder,Man Utd,2,3,75,11617,75,0,0,1,0,0,0,0
256,Mata,Juan,Mata,False,2.2,Midfielder,Man Utd,3,3,75,8361,70,0,0,1,0,0,0,0
256,Mata,Juan,Mata,False,2.2,Midfielder,Man Utd,4,0,75,-8033,0,0,0,0,0,0,0,0
256,Mata,Juan,Mata,False,2.2,Midfielder,Man Utd,5,1,75,-15315,29,0,0,0,0,0,0,2
256,Mata,Juan,Mata,False,2.2,Midfielder,Man Utd,6,13,74,-12481,86,1,1,0,3,0,0,1
256,Mata,Juan,Mata,False,2.2,Midfielder,Man Utd,7,3,74,29077,66,0,0,1,0,0,0,0
256,Mata,Juan,Mata,False,2.2,Midfielder,Man Utd,8,0,74,-1244,0,0,0,0,0,0,0,0
256,Mata,Juan,Mata,False,2.2,Midfielder,Man Utd,9,1,74,-12106,45,0,0,0,0,0,0,2
257,Fellaini,Marouane,Fellaini,False,0.3,Midfielder,Man Utd,1,2,60,0,90,0,0,0,0,0,0,1
257,Fellaini,Marouane,Fellaini,False,0.3,Midfielder,Man Utd,2,3,60,668,90,0,0,1,0,0,0,0
257,Fellaini,Marouane,Fellaini,False,0.3,Midfielder,Man Utd,3,2,60,2941,90,0,0,1,0,1,0,0
257,Fellaini,Marouane,Fellaini,False,0.3,Midfielder,Man Utd,4,1,60,-3359,90,0,0,0,0,1,0,2
257,Fellaini,Marouane,Fellaini,False,0.3,Midfielder,Man Utd,5,1,60,-515,90,0,0,0,0,1,0,3
257,Fellaini,Marouane,Fellaini,False,0.3,Midfielder,Man Utd,6,0,60,-1485,0,0,0,0,0,0,0,0
257,Fellaini,Marouane,Fellaini,False,0.3,Midfielder,Man Utd,7,0,59,-1414,0,0,0,0,0,0,0,0
257,Fellaini,Marouane,Fellaini,False,0.3,Midfielder,Man Utd,8,2,58,-1056,90,0,0,1,0,1,0,0
257,Fellaini,Marouane,Fellaini,False,0.3,Midfielder,Man Utd,9,1,58,-350,45,0,0,0,0,0,0,2
258,Depay,Memphis,Depay,False,0.2,Midfielder,Man Utd,1,1,75,0,2,0,0,0,0,0,0,0
258,Depay,Memphis,Depay,False,0.2,Midfielder,Man Utd,2,0,75,-1454,0,0,0,0,0,0,0,0
258,Depay,Memphis,Depay,False,0.2,Midfielder,Man Utd,3,0,74,-1776,0,0,0,0,0,0,0,0
258,Depay,Memphis,Depay,False,0.2,Midfielder,Man Utd,4,0,73,-963,0,0,0,0,0,0,0,0
258,Depay,Memphis,Depay,False,0.2,Midfielder,Man Utd,5,0,73,-476,6,0,0,0,0,1,0,1
258,Depay,Memphis,Depay,False,0.2,Midfielder,Man Utd,6,0,73,-391,0,0,0,0,0,0,0,0
258,Depay,Memphis,Depay,False,0.2,Midfielder,Man Utd,7,1,72,-270,7,0,0,0,0,0,0,0
258,Depay,Memphis,Depay,False,0.2,Midfielder,Man Utd,8,0,72,-185,0,0,0,0,0,0,0,0
258,Depay,Memphis,Depay,False,0.2,Midfielder,Man Utd,9,0,72,-111,0,0,0,0,0,0,0,0
259,Carrick,Michael,Carrick,False,1.3,Midfielder,Man Utd,1,0,45,0,0,0,0,0,0,0,0,0
259,Carrick,Michael,Carrick,False,1.3,Midfielder,Man Utd,2,0,45,-4517,0,0,0,0,0,0,0,0
259,Carrick,Michael,Carrick,False,1.3,Midfielder,Man Utd,3,0,44,-3257,0,0,0,0,0,0,0,0
259,Carrick,Michael,Carrick,False,1.3,Midfielder,Man Utd,4,0,44,-4449,0,0,0,0,0,0,0,0
259,Carrick,Michael,Carrick,False,1.3,Midfielder,Man Utd,5,0,43,383,0,0,0,0,0,0,0,0
259,Carrick,Michael,Carrick,False,1.3,Midfielder,Man Utd,6,1,43,6776,13,0,0,0,0,0,0,0
259,Carrick,Michael,Carrick,False,1.3,Midfielder,Man Utd,7,0,43,3599,0,0,0,0,0,0,0,0
259,Carrick,Michael,Carrick,False,1.3,Midfielder,Man Utd,8,0,43,-395,0,0,0,0,0,0,0,0
259,Carrick,Michael,Carrick,False,1.3,Midfielder,Man Utd,9,0,43,-1771,0,0,0,0,0,0,0,0
260,Young,Ashley,Young,False,0.1,Midfielder,Man Utd,1,0,55,0,0,0,0,0,0,0,0,0
260,Young,Ashley,Young,False,0.1,Midfielder,Man Utd,2,0,55,-497,0,0,0,0,0,0,0,0
260,Young,Ashley,Young,False,0.1,Midfielder,Man Utd,3,0,54,-540,0,0,0,0,0,0,0,0
260,Young,Ashley,Young,False,0.1,Midfielder,Man Utd,4,0,53,-334,0,0,0,0,0,0,0,0
260,Young,Ashley,Young,False,0.1,Midfielder,Man Utd,5,1,53,-173,53,0,0,0,0,0,0,2
260,Young,Ashley,Young,False,0.1,Midfielder,Man Utd,6,1,53,-70,4,0,0,0,0,0,0,0
260,Young,Ashley,Young,False,0.1,Midfielder,Man Utd,7,0,52,-79,0,0,0,0,0,0,0,0
260,Young,Ashley,Young,False,0.1,Midfielder,Man Utd,8,2,52,-73,90,0,0,1,0,1,0,0
260,Young,Ashley,Young,False,0.1,Midfielder,Man Utd,9,0,52,28,0,0,0,0,0,0,0,0
261,Januzaj,Adnan,Januzaj,False,0.6,Midfielder,Sunderland,1,1,55,0,27,0,0,0,0,0,0,1
261,Januzaj,Adnan,Januzaj,False,0.6,Midfielder,Sunderland,2,2,55,5002,90,0,0,0,0,0,0,2
261,Januzaj,Adnan,Januzaj,False,0.6,Midfielder,Sunderland,3,2,55,6826,90,0,0,0,0,0,0,1
261,Januzaj,Adnan,Januzaj,False,0.6,Midfielder,Sunderland,4,2,55,1010,90,0,0,0,0,0,0,3
261,Januzaj,Adnan,Januzaj,False,0.6,Midfielder,Sunderland,5,-1,55,-5150,89,0,0,0,0,0,1,1
261,Januzaj,Adnan,Januzaj,False,0.6,Midfielder,Sunderland,6,2,55,-8305,85,0,0,0,0,0,0,2
261,Januzaj,Adnan,Januzaj,False,0.6,Midfielder,Sunderland,7,0,55,-7147,0,0,0,0,0,0,0,0
261,Januzaj,Adnan,Januzaj,False,0.6,Midfielder,Sunderland,8,0,54,-5788,0,0,0,0,0,0,0,0
261,Januzaj,Adnan,Januzaj,False,0.6,Midfielder,Sunderland,9,0,54,-2360,0,0,0,0,0,0,0,0
262,Herrera,Ander,Herrera,False,0.3,Midfielder,Man Utd,1,1,65,0,90,0,0,0,0,1,0,1
262,Herrera,Ander,Herrera,False,0.3,Midfielder,Man Utd,2,1,65,-982,9,0,0,0,0,0,0,0
262,Herrera,Ander,Herrera,False,0.3,Midfielder,Man Utd,3,0,64,-2072,0,0,0,0,0,0,0,0
262,Herrera,Ander,Herrera,False,0.3,Midfielder,Man Utd,4,1,64,-1535,45,0,0,0,0,0,0,0
262,Herrera,Ander,Herrera,False,0.3,Midfielder,Man Utd,5,0,63,-615,0,0,0,0,0,0,0,0
262,Herrera,Ander,Herrera,False,0.3,Midfielder,Man Utd,6,2,63,-586,90,0,0,0,0,0,0,1
262,Herrera,Ander,Herrera,False,0.3,Midfielder,Man Utd,7,1,63,266,83,0,0,0,0,1,0,1
262,Herrera,Ander,Herrera,False,0.3,Midfielder,Man Utd,8,3,63,-116,90,0,0,1,0,0,0,0
262,Herrera,Ander,Herrera,False,0.3,Midfielder,Man Utd,9,2,63,732,90,0,0,0,0,0,0,4
263,Pereira,Andreas,Pereira,False,0.1,Midfielder,Man Utd,1,0,45,0,0,0,0,0,0,0,0,0
263,Pereira,Andreas,Pereira,False,0.1,Midfielder,Man Utd,2,0,45,-307,0,0,0,0,0,0,0,0
263,Pereira,Andreas,Pereira,False,0.1,Midfielder,Man Utd,3,0,44,-174,0,0,0,0,0,0,0,0
263,Pereira,Andreas,Pereira,False,0.1,Midfielder,Man Utd,4,0,44,-550,0,0,0,0,0,0,0,0
263,Pereira,Andreas,Pereira,False,0.1,Midfielder,Man Utd,5,0,44,-324,0,0,0,0,0,0,0,0
263,Pereira,Andreas,Pereira,False,0.1,Midfielder,Man Utd,6,0,44,-198,0,0,0,0,0,0,0,0
263,Pereira,Andreas,Pereira,False,0.1,Midfielder,Man Utd,7,0,44,-118,0,0,0,0,0,0,0,0
263,Pereira,Andreas,Pereira,False,0.1,Midfielder,Man Utd,8,0,44,-96,0,0,0,0,0,0,0,0
263,Pereira,Andreas,Pereira,False,0.1,Midfielder,Man Utd,9,0,44,-42,0,0,0,0,0,0,0,0
264,Schneiderlin,Morgan,Schneiderlin,False,0.2,Midfielder,Man Utd,1,1,50,0,6,0,0,0,0,0,0,0
264,Schneiderlin,Morgan,Schneiderlin,False,0.2,Midfielder,Man Utd,2,0,50,-1722,0,0,0,0,0,0,0,0
